Farmer No.,Week1,Week2,Week3,Week4,Week5,Week6,Week7,Week8,Week9,Week10,Week11,Week12,Week13,Week14,Week15,Week16,Week17,Week18,Week19,Week20,Week21,Week22,Week23,Week24,Week25,Week26,Week27,Week28,Week29,Week30,Week31,Week32,Week33,Week34,Week35,Week36,Week37,Week38,Week39,Week40,Week41,Week42,Week43,Week44,Week45,Week46,Week47,Week48,Week49,Week50,Week51,Week52,forecasted_week1,forecasted_week2,forecasted_week3,forecasted_week4,forecasted_week5,forecasted_week6,forecasted_week7,forecasted_week8,forecasted_week9,forecasted_week10,forecasted_week11,forecasted_week12,forecasted_week13,Error,Missing Weeks,Uncertainity Score,Certainity Score,Novelity Score,Mean Forecasted Revenue,Value Score,Stability Trend Score,Farmer Rating,Eligibility,Loan Amt.
1199.0,1917,1496,1537,1491,852,642,1493,1491,893,2022,1618,3603,3844,57348,64177,72522,78806,84098,85659,85043,87583,90510,95320,92877,97738,101327,104378,98070,95610,92989,93406,83862,91710,89290,87532,94395,87659,83024,92121,95843,81666,76188,85235,79250,66937,72720,84605,70752,58963,65055,64153,58687,54640.12040626606,63951.004043325505,57284.069955762265,46523.22053216903,48082.35093710461,50835.05903876479,40922.72598082992,35082.2229197419,38107.64199634864,35613.01504435872,27321.35855734412,25764.306155293,27329.456621710662,1.0,0,0.4,0.4,0.2,42419.734783770706,True,-0.28404579668853613,1.315954203311464,True,193010.0
1203.0,14507,13272,10092,13865,11129,427,0,2240,2495,2684,3684,4522,7694,15248,35293,33577,36308,33589,42899,41010,36736,37973,41785,39535,48936,58757,56116,55676,49284,58780,64946,51231,48098,47811,33851,31768,26336,24604,28854,16306,7674,11619,15819,10222,10117,1543,2630,2594,4580,501,434,86,61.31576967582778,42.76030434881616,29.50700043326744,20.147678418416877,13.61258578342123,9.100639700472204,6.020310403622868,3.9407739057275353,2.552465176403874,1.6358888957658626,1.0374411140471003,0.6510116760818466,0.4042311455730655,3.0,1,0.2,0.13333333333333333,0.1,14.822007744418759,False,-0.26084713074013843,-0.027513797406805096,False,0.0
1204.0,0,2358,2040,3191,1565,2906,2736,4337,3539,6843,6004,8509,11467,9008,8929,4488,9275,9239,9412,8300,8034,8813,9988,11892,10557,10406,9076,10453,10269,9922,9704,7993,7788,5488,4519,3885,3283,3546,3364,2612,2253,1382,1640,586,1239,736,0,0,0,0,0,0,0.40070091282292775,0.1551144765115254,0.05800908285455342,0.020958072325379766,0.007315067505694945,0.0024665902458517503,0.0008035027160782969,0.0002528653699096186,7.687816909193383e-05,2.2580230710606395e-05,6.407157296449337e-06,1.7563621329794054e-06,4.6513006491558036e-07,31.0,7,0.05,0.012903225806451613,0.025,0.04967143518470907,False,-0.19630634009174217,-0.15840311428529055,False,0.0
1208.0,2904,3173,3878,2633,1464,2307,1625,0,0,1562,1482,1817,1487,1274,1824,1094,1597,1254,1236,1443,3776,4020,4248,4440,3910,3903,4322,6797,7069,6699,5522,4841,4647,4695,4676,6661,5033,0,784,2035,251,0,0,0,1096,2205,2331,2207,2426,2933,2144,3010,3013.1166417570385,3015.2347714490907,3017.35439012213,3019.475498822866,3021.5980985987417,3023.7221904979383,3025.847775569373,3027.9748548627012,3030.1034294283154,3032.233500317346,3034.365068581664,3036.4981352738787,3038.632701447339,851.0,6,0.05,0.00047003525264394835,0.028571428571428574,3025.8582351329555,False,0.299999796299905,0.3290412601239775,False,0.0
1210.0,863,320,661,682,454,239,281,955,0,0,0,0,0,0,842,547,966,933,1223,407,1567,1161,1046,1358,1765,325,1554,2223,1992,2417,2408,2762,3543,2228,2377,1833,1709,1124,1139,1486,1073,636,1050,241,1065,772,1386,553,1576,1698,1157,1618,1203.206543681186,1060.8304875998492,918.5620649640742,819.1366732062303,747.7832098576487,695.4838312545105,656.5019258081146,627.0562185950607,604.576699925429,587.2699660213536,573.856019005816,563.4036369992341,555.2243187915391,2.0,6,0.3,0.2,0.028571428571428574,739.4531996700036,False,-0.27361711253883453,-0.04504568396740594,False,0.0
1211.0,58489,48406,37813,32873,16141,0,12260,25971,482,0,0,0,0,0,0,0,2509,165946,153690,154022,189437,177423,202880,165769,152185,190030,225441,215551,226490,219871,193069,161665,160757,166759,90972,105700,78040,37226,42711,39467,24826,44990,58050,54467,13939,17776,56003,50300,28083,36909,28594,31215,35165.91690687671,33330.53690263367,24359.561646969618,21225.68261768419,21132.059678354806,24311.043517057973,23599.055397462915,21537.58936245775,18299.94642565891,17953.959286001533,17836.70064265554,18352.44476624607,16886.810659046798,1.0,8,0.4,0.4,0.022222222222222223,22614.715985315885,False,-0.25493764824751025,0.167284573974712,False,0.0
1213.0,8873,0,0,6147,1781,5654,2423,3153,1100,3498,10240,3233,2468,6538,7472,13413,16367,19427,18127,26731,39623,43134,42079,39751,38959,34448,41338,43460,29022,14096,17764,4006,13340,9760,4075,4864,8621,4298,3970,2941,1421,8498,14988,0,0,0,0,2871,8880,15568,8070,12812,8044.996314070524,5962.697012688166,4917.271266832568,4343.549427583119,4010.2291853680667,3809.3666049672643,3685.44912228278,3607.838870638279,3558.7572176006997,3527.5230829256666,3507.5666296321374,3494.7828550000527,3486.58015652368,200035.0,6,0.05,1.999650061239283e-06,0.028571428571428574,4304.354442008693,False,-0.234768174262406,-0.2061947460409162,False,0.0
1216.0,58529,68894,44760,46262,31127,40513,35612,33544,21594,51044,61427,55578,32417,21125,43627,51210,58623,47399,66041,70004,68300,121466,144406,160969,154523,175505,190184,128586,151746,170584,165208,150718,140535,118636,89814,76791,77722,56272,44464,57765,34581,66077,46579,8738,8151,0,815,11079,53202,61145,58621,74138,59679.72605918031,52973.12578908179,49614.51514576147,47860.58449338809,46923.38488223529,46416.25527728444,46139.938619989494,45988.81115013951,45905.98162670879,45860.532626783315,45835.57882082399,45821.873177792506,45814.344052131535,18588.0,1,0.05,2.151925973746503e-05,0.1,48064.20397856157,True,-0.2252073278383702,0.8748141914213673,True,218692.0
1217.0,1315,2439,994,0,472,0,435,0,0,3388,435,1260,1397,1356,800,2071,1553,783,458,644,1603,2362,3992,5743,5168,7433,9989,10394,11338,11531,11619,8518,10312,9999,7912,6391,6853,6478,4276,4052,4285,2580,4272,5090,4698,4798,4584,5007,5425,5007,2292,3736,2882.6509527812036,2491.9494470010764,2365.967167883278,2288.2070211766913,2226.0918492592796,2169.7467216734344,2116.1009631849734,2064.178407574816,2013.653551474493,1964.4039371841939,1916.3708749588748,1869.5160477529266,1823.8079770771092,1.0,4,0.4,0.4,0.04,2168.664993767873,False,-0.2807576481627677,0.15924235183723232,False,0.0
1218.0,2230,1042,1052,1068,782,1001,1083,915,578,1304,835,908,908,1139,1168,1220,1302,1360,1662,1532,2156,2417,2078,1955,2338,2023,2109,2076,2129,2684,2350,2342,2053,2219,2586,2503,2383,1967,1304,991,875,824,1538,2539,2518,823,932,984,1201,1161,1055,1483,1601.1398226050264,1621.9118156917664,1474.1402366588993,1474.1402366588993,1474.1402366588993,1474.1402366588993,1474.1402366588993,1474.1402366588993,1474.1402366588993,1474.1402366588993,1474.1402366588993,1474.1402366588993,1474.1402366588993,1.0,0,0.4,0.4,0.2,1495.2764801188218,False,-0.18611522351746532,0.41388477648253474,False,0.0
1219.0,21780,10864,7129,1284,2389,1708,0,1163,0,968,1315,0,2294,1098,2912,2301,4098,3670,3373,3020,5760,5351,13493,9269,6385,7072,8384,6967,7190,14429,6555,1222,611,2813,1842,1908,7126,13469,5762,667,3564,0,1254,1102,479,517,895,0,896,1379,435,223,1244.1964804160104,1244.1964804160104,1244.1964804160104,1244.1964804160104,1244.1964804160104,1244.1964804160104,1244.1964804160104,1244.1964804160104,1244.1964804160104,1244.1964804160104,1244.1964804160104,1244.1964804160104,1244.1964804160104,11061.0,5,0.05,3.616309556098002e-05,0.03333333333333333,1244.1964804160104,False,,0.033369496428894314,False,0.0
1220.0,10030,6025,5427,5145,4908,5423,5142,3809,0,0,0,0,0,0,0,0,3060,9068,9858,11041,11821,11709,11471,11586,11772,12206,14260,15107,14881,14123,13836,13444,9211,5849,6443,6459,6134,6390,5488,5525,4231,4812,8020,10985,7839,6598,6320,6787,6721,6488,5222,6694,6785.495179483257,6744.173636264091,6684.7352812124445,6629.918196001889,6574.634866031671,6520.017096297597,6465.807347025667,6412.058528991452,6358.754231364608,6305.89356921483,6253.47222667526,6201.486691935492,6149.933310753792,1.0,8,0.4,0.4,0.022222222222222223,6468.183089327082,False,-0.29996470984564116,0.12225751237658108,False,0.0
1223.0,0,0,0,0,0,3360,5252,8690,5079,12643,10653,13330,13253,18245,16101,15212,13305,17919,22326,27744,27099,30789,42771,32527,55219,61298,62464,67941,56483,55524,60200,49014,36108,35178,28678,32080,26934,20607,21663,19948,17533,17344,35136,25840,24275,29349,39903,37190,35207,33913,28798,28287,25250.00144084775,22630.795374543835,20363.541723842958,18393.31682562557,16674.791490707074,15170.39641001428,13848.86587291719,12684.07656152376,11654.117567602505,10740.542414689378,9927.764973295354,9202.569623602945,8553.712504509209,1.0,5,0.4,0.4,0.03333333333333333,15007.268675670908,False,-0.29349202380316564,0.1398413095301677,False,0.0
1225.0,15912,24802,22262,21529,12568,18825,18396,16775,9848,16786,22865,22720,7778,8291,12398,10343,14394,27745,31903,27098,65830,56317,62219,70220,138722,170573,188515,180483,141512,79912,110212,94035,68003,30060,34267,28544,26699,24921,17500,22471,15053,25210,18507,8286,11517,6125,18571,13078,20931,24437,20103,13929,15633.590208381214,16274.371392899136,16875.468785930247,17437.25269131028,17960.53902766564,18446.494290106373,18896.551190420836,19312.335297579033,19695.602440263465,20048.186255499797,20371.95503442563,20668.776893588394,20940.492258533683,1.0,0,0.4,0.4,0.2,18658.58582820029,False,0.2975723081587368,0.8975723081587368,True,72768.0
1226.0,1875,0,0,2226,0,2237,0,32635,25229,57290,36138,4692,35977,43824,59299,131270,112480,109537,137521,105935,120780,93728,112021,89254,82775,110860,130392,144933,129750,129427,125294,111307,94700,17562,32801,39035,38285,23193,18816,24324,6640,31110,35528,47921,39516,42175,18115,18661,6886,7535,2601,1892,1231.767063088341,843.2465701298675,539.4307088083677,351.6211194757986,219.23630499979544,136.9307809646022,82.831787580246,49.73865460749421,29.11943321133406,16.840942381297552,9.529717066119634,5.313306703885007,2.9040241719874347,2.0,4,0.3,0.2,0.04,270.65464716839506,False,-0.253438339344337,-0.013438339344337004,False,0.0
1228.0,4767,29236,41080,24417,16597,3395,2883,3368,1915,10974,6230,4048,4009,0,5670,10152,5844,33789,48315,39387,45012,43186,41530,40115,36556,39201,37127,34221,43809,37452,33124,33059,29488,24563,26150,28421,21514,12312,6673,3691,4580,5525,12217,16804,12377,2103,2319,4369,13795,6614,0,2722,696.4591941792763,658.1989106227223,622.0404720989601,587.8684128526107,555.5736102889266,525.0529365095506,496.20892899130723,468.9494793563952,443.1875392401225,418.8408423169231,395.8316415969935,374.08646115465035,353.53586149559766,1093.0,2,0.05,0.00036596523330283625,0.06666666666666667,507.37186851569516,False,-0.2986971129498839,-0.23166448104991438,False,0.0
1230.0,2978,5767,10941,8101,5362,18833,19938,18873,11738,29164,22297,18614,14059,15253,16608,16600,31367,33500,32091,38391,49698,60585,82838,13369,0,0,0,88928,87364,88460,78761,38043,33732,19761,25161,26435,24537,20730,19668,13386,17273,22603,27343,33378,25204,41512,33352,29297,37084,27526,11292,24056,27316.610996916057,26206.550474072614,25919.33337027704,26053.387195632233,26414.11044186892,26902.298832541393,27465.982915219076,28077.585477151955,28722.42854321972,29392.746470636426,30084.505714768304,30795.69731571525,31525.414823857016,1.0,3,0.4,0.4,0.05,28067.434813221233,False,0.27418566236067005,0.7241856623606702,True,109463.0
1231.0,16276,25004,15563,12401,10482,13501,17620,11246,13286,22697,24536,14838,10976,27332,46794,56155,58778,48738,49578,57401,105464,63736,48988,54597,40507,49999,116252,144345,139745,90602,58476,41612,51378,38354,20474,23904,16673,14703,13888,15049,11165,11684,9816,8071,5116,4276,1948,6781,9237,8870,1773,486,463.72155256956194,853.6396823793093,1189.2062920925446,778.3605674717746,346.2598292376577,190.95186756501457,164.42970776532403,171.87816407277484,151.42695765474107,100.54097637960662,59.760422508168325,39.53837306341323,30.63488018658363,2.0,0,0.3,0.2,0.2,349.25763638049807,False,-0.23737973188881828,0.16262026811118174,False,0.0
1233.0,51664,36132,23344,7329,0,0,47377,54892,5247,64767,65857,70265,85024,109640,127162,123207,133350,81803,120356,111022,109396,83133,145526,51227,78050,37098,95588,63711,52184,32981,55623,44397,48971,34241,23005,32332,45988,58178,61706,55301,39324,30814,17710,14769,0,0,23904,36301,55782,39200,6876,0,5.421063254121542,14537.838493920775,14537.838493920775,14537.838493920775,14537.838493920775,14537.838493920775,14537.838493920775,14537.838493920775,14537.838493920775,14537.838493920775,14537.838493920775,14537.838493920775,14537.838493920775,6052896.0,5,0.05,6.608406950986768e-08,0.03333333333333333,13419.96023002334,False,0.1388730149658827,0.17220641438328554,False,0.0
1235.0,198993,149602,145035,142132,108283,142357,139721,143014,86695,215736,148713,152430,143988,153781,167105,179205,169015,170893,176467,194080,190917,194470,188729,188701,189757,199651,207897,204863,193993,178606,186192,195780,193377,160233,141851,125712,130284,115924,105711,106581,87945,102412,109816,48428,54558,31656,39013,70230,127318,137418,76021,81584,80171.05131705652,78781.60776223708,77416.24463745211,76074.54460504967,74756.09756025182,73460.50050580173,72187.35742878335,70936.27917957582,69706.88335290585,68498.79417096144,67311.64236853152,66145.06508013603,64998.70572911236,1.0,0,0.4,0.4,0.2,72341.9056690658,True,-0.299874048033147,1.300125951966853,True,329156.0
1236.0,512,2023,0,1066,0,0,0,0,0,0,13269,16510,16404,10489,9484,10891,12939,10196,11455,37786,40904,51212,48497,58470,61531,95147,107790,114016,61501,46799,50679,35609,14791,10477,4457,1765,4876,2944,2046,977,0,0,73521,90122,72980,68298,89082,98575,127101,137696,124335,113534,12830.067302927626,3678.7877728315016,3678.7877728315016,3678.7877728315016,3678.7877728315016,3678.7877728315016,3678.7877728315016,3678.7877728315016,3678.7877728315016,3678.7877728315016,3678.7877728315016,3678.7877728315016,3678.7877728315016,97011.0,9,0.05,4.123243755862737e-06,0.02,4382.732352069664,False,-0.13887301496588264,-0.11886889172212677,False,0.0
1238.0,34131,10825,9425,11646,1304,7778,2075,0,0,6831,12173,11866,5084,8058,13511,12307,18072,10201,18847,27647,27549,34493,35830,35381,53359,45249,60359,59956,59267,46642,52699,42124,37778,21995,0,40761,25898,18241,19565,13511,6402,23565,4072,12072,0,1202,3949,0,3545,3413,956,6567,1173.758043510448,1135.09655970785,1097.7085158088871,1061.5519669881494,1026.5863500075125,992.7724377091297,960.0722950073468,928.4492363301613,897.8677844624848,868.2936307450353,839.693596584205,812.0355962297253,785.2886007783677,360879.0,5,0.05,1.1084047561648088e-06,0.03333333333333333,967.6288164514849,False,-0.29953901164947155,-0.2662045699113821,False,0.0
1240.0,78568,51330,54227,51532,31378,62241,56565,53580,29452,23881,0,50747,53222,43415,52773,52320,53654,50473,53912,42068,50451,50931,48390,63571,79979,75212,89510,81243,89913,73890,60352,55748,53259,57674,51379,48857,53801,56653,54541,55266,38529,34293,35425,7231,0,10676,28877,37025,34204,36988,28386,37428,31905.080719126887,30922.76426785016,30922.76426785016,30922.76426785016,30922.76426785016,30922.76426785016,30922.76426785016,30922.76426785016,30922.76426785016,30922.76426785016,30922.76426785016,30922.76426785016,30922.76426785016,6263.0,2,0.05,6.386715631486508e-05,0.06666666666666667,30998.327071794523,False,-0.13887301496588272,-0.07214248114290119,False,0.0
1241.0,3180,2088,1631,1568,1367,1683,1419,1662,910,2017,1374,1191,1194,1360,1499,2308,3771,4045,4518,3710,4473,4441,3599,4279,3690,3251,4941,4759,5011,4864,4647,4349,4278,3775,3200,3247,3441,3075,3126,3099,3207,2245,2697,3073,2742,2687,2413,2790,1939,1856,1099,1341,1173.4392180181787,1247.7860965522418,1162.675562142146,1184.4026374038478,1136.0569184290327,1134.872425556147,1103.0156400100068,1092.0886040569808,1067.8383236108164,1052.9742863231704,1032.4194242539634,1016.1658179481697,997.5751709417074,1.0,0,0.4,0.4,0.2,1107.793086557416,False,-0.28759657306428144,0.3124034269357186,False,0.0
1244.0,2700,3064,0,0,0,0,0,2141,0,1106,424,0,0,9359,7899,16351,18766,20450,24643,15863,26099,26397,35197,32885,35846,31396,52602,53465,59002,41005,42874,36202,27832,20744,24331,32232,60140,89544,55940,27482,4853,5230,29603,25679,37713,34972,28863,20340,7501,4105,2879,6763,5764.15732942056,5131.941048998385,4716.686354841499,4436.312454203507,4243.183865156403,4108.20728907303,4012.8739135875317,3945.02349267334,3896.464315291189,3861.5711074519963,3836.4243588343797,3818.263095788046,3805.126562938651,2.0,8,0.3,0.2,0.022222222222222223,4275.095014481425,False,-0.2614562229374906,-0.03923400071526836,False,0.0
1247.0,28256,9515,12159,13529,18592,31299,21402,19352,10132,21406,31315,33241,28082,19669,20257,23499,18415,8562,29309,56558,115776,65835,116210,133959,147116,132255,156172,140444,99355,67607,63747,37141,43557,18859,5573,15700,21210,13934,16977,12892,8183,18281,13442,0,0,0,0,0,0,0,0,8263,8092.470732031526,7947.250470994229,7823.975028173655,7719.086579830287,7629.664754361452,7553.297713748822,7487.982719377597,7432.048674374244,7384.0952190645085,7342.9444201890165,7307.602133969881,7277.226868713924,7251.10451265994,621057.0,8,0.05,6.440632663346521e-07,0.022222222222222223,7557.596140576084,False,-0.29063786657717744,-0.2684150002916889,False,0.0
1248.0,48509,0,0,0,15595,527924,668722,246025,41732,100186,52430,54878,54296,66695,32200,30232,59201,190239,221498,162521,500005,538799,702399,658264,963214,762270,655120,708809,691717,790955,886293,645524,485459,352710,251216,250469,285541,237888,212304,300891,311417,377065,302187,173360,58193,34776,163735,233985,270999,321794,258826,229778,189130.81082127657,159188.99801158218,142890.96849825868,133538.71982715026,127992.24332082036,124634.29031479708,122574.90389331235,121301.66048261852,120510.46484918472,120017.25252400363,119709.18413810548,119516.51984561281,119395.93457007727,1.0,3,0.4,0.4,0.05,132338.61162283077,True,-0.2383794474773423,1.2116205525226578,True,602141.0
1249.0,5205,3204,1880,1733,1097,1606,1729,1580,1061,2172,1499,1765,1598,1599,1868,1807,2271,1791,2042,2024,2342,1325,632,1134,1610,1497,2275,2612,1683,2390,2122,1516,1037,815,297,0,0,618,1547,1456,1276,1189,1187,1072,736,509,644,431,1067,0,1684,0,804.8355286249096,804.8355286249096,804.8355286249096,804.8355286249096,804.8355286249096,804.8355286249096,804.8355286249096,804.8355286249096,804.8355286249096,804.8355286249096,804.8355286249096,804.8355286249096,804.8355286249096,1758.0,4,0.05,0.0002275312855517634,0.04,804.8355286249097,False,0.0,0.04022753128555177,False,0.0
1251.0,6374,5848,6766,5338,3913,6921,3913,4063,2200,6279,4248,5547,7384,4192,3971,2445,4232,9638,13546,18366,30367,43496,53008,38758,38379,12556,13975,14799,15473,15420,14811,11299,9557,9027,10383,8444,5765,3587,4220,5953,6693,6503,7581,10994,8340,9380,8792,9428,12032,11437,9357,7561,7949.366887884477,8626.35418587563,8626.35418587563,8626.35418587563,8626.35418587563,8626.35418587563,8626.35418587563,8626.35418587563,8626.35418587563,8626.35418587563,8626.35418587563,8626.35418587563,8626.35418587563,1.0,0,0.4,0.4,0.2,8574.278239876312,False,0.1388730149658827,0.7388730149658826,True,33440.0
1252.0,187239,201903,174489,164254,82358,84684,106238,122741,72320,219015,175878,178776,85608,97711,137756,147571,156809,177959,154938,129267,257112,263843,250605,290563,314972,320355,290927,292182,201579,198455,222872,221794,185753,139363,115991,110380,117253,64402,45381,71691,57900,186820,59156,0,0,0,4639,7877,19185,18422,18480,36328,41018.08606660072,44930.30385305414,48109.31958301041,50641.817155065735,52629.45101739876,54172.09672297059,55359.36556438748,56267.38309307414,56958.55233111921,57482.79473053342,57879.36690204944,58178.76118331541,58404.451393059055,3160250.0,3,0.05,1.265722648524642e-07,0.05,53233.21150735681,True,0.27821152506925106,1.328211651641516,True,242211.0
